Item,Price,Weight
12715,42,3
12716,44,25
12717,283,1
12718,843,57
12719,742,96
12720,684,64
12721,570,44
12722,291,35
12723,969,80
12724,243,92
12725,481,13
12726,599,82
12727,498,4
12728,64,75
12729,464,33
12730,714,29
12731,306,11
12732,627,86
12733,362,93
12734,500,83
12735,338,50
12736,441,17
12737,585,13
12738,871,4
12739,840,21
12740,378,88
12741,280,32
12742,633,26
12743,733,11
12744,996,56
12745,185,36
12746,945,73
12747,252,86
12748,175,34
12749,221,54
12750,896,66
12751,32,34
12752,842,87
12753,445,93
12754,88,66
12755,86,69
12756,295,77
12757,324,39
12758,474,52
12759,496,53
12760,30,29
12761,827,97
12762,245,54
12763,554,2
12764,192,8
12765,597,49
12766,330,60
12767,665,8
12768,180,44
12769,701,85
12770,406,78
12771,214,84
12772,857,84
12773,922,64
12774,108,8
12775,716,62
12776,387,56
12777,542,14
12778,909,86
12779,702,32
12780,733,65
12781,255,61
12782,576,95
12783,843,17
12784,638,16
12785,237,89
12786,818,80
12787,396,52
12788,123,32
12789,178,96
12790,912,79
12791,570,92
12792,34,29
12793,408,51
12794,953,89
12795,788,68
12796,262,3
12797,410,30
12798,468,90
12799,341,66
12800,133,76
12801,680,67
12802,444,26
12803,74,87
12804,376,80
12805,533,83
12806,766,74
12807,988,62
12808,234,87
12809,341,16
12810,995,76
12811,636,44
12812,785,90
12813,776,1
12814,97,61
12815,854,54
12816,522,42
12817,623,98
12818,948,21
12819,72,92
12820,368,8
12821,360,29
12822,729,8
12823,768,71
12824,859,98
12825,277,72
12826,278,85
12827,670,37
12828,119,42
12829,875,73
12830,97,98
12831,40,39
12832,191,99
12833,87,41
12834,513,29
12835,923,27
12836,192,55
12837,885,70
12838,678,29
12839,671,63
12840,647,15
12841,443,41
12842,9,42
12843,733,76
12844,197,51
12845,398,78
12846,460,54
12847,490,31
12848,929,100
12849,385,67
12850,373,95
12851,513,49
12852,811,72
12853,401,31
12854,241,55
12855,463,17
12856,635,1
12857,142,63
12858,404,37
12859,629,91
12860,120,85
12861,515,36
12862,52,62
12863,705,11
12864,36,3
12865,398,95
12866,245,84
12867,984,81
12868,845,65
12869,438,64
12870,647,30
12871,540,8
12872,661,85
12873,380,85
12874,566,5
12875,961,37
12876,934,3
12877,766,52
12878,648,73
12879,432,87
12880,521,65
12881,371,87
12882,505,81
12883,793,37
12884,722,51
12885,220,73
12886,637,3
12887,172,10
12888,488,23
12889,926,42
12890,4,60
12891,648,88
12892,765,89
12893,679,27
12894,954,40
12895,583,61
12896,586,84
12897,839,68
12898,774,36
12899,201,10
12900,989,43
12901,859,11
12902,460,13
12903,383,29
12904,196,100
12905,854,92
12906,791,57
12907,827,24
12908,97,67
12909,381,31
12910,926,78
12911,361,25
12912,259,87
12913,668,62
12914,919,77
12915,807,46
12916,345,22
12917,131,70
12918,435,17
12919,900,10
12920,651,80
12921,624,67
12922,696,5
12923,763,82
12924,828,11
12925,20,62
12926,973,82
12927,244,26
12928,123,99
12929,41,73
12930,627,46
12931,153,29
12932,46,44
12933,710,80
12934,369,85
12935,92,62
12936,654,83
12937,517,76
12938,907,30
12939,798,9
12940,885,8
12941,122,39
12942,519,4
12943,311,14
12944,5,53
12945,429,92
12946,144,24
12947,247,52
12948,933,55
12949,298,7
12950,817,97
12951,880,34
12952,642,55
12953,388,94
12954,434,5
12955,666,18
12956,821,84
12957,596,21
12958,533,39
12959,768,50
12960,277,34
12961,474,66
12962,158,57
12963,816,30
12964,682,91
12965,287,70
12966,158,51
12967,952,39
12968,92,4
12969,454,78
12970,349,43
12971,791,27
12972,95,8
12973,589,83
12974,86,69
12975,345,35
12976,791,48
12977,271,52
12978,500,87
12979,897,82
12980,820,23
12981,15,11
12982,743,30
12983,396,19
12984,135,35
12985,579,52
12986,548,74
12987,640,14
12988,155,72
12989,194,74
12990,591,23
12991,90,38
12992,221,11
12993,132,67
12994,81,88
12995,607,56
12996,384,74
12997,5,58
12998,345,60
12999,484,46
13000,549,49
13001,120,24
13002,814,79
13003,459,85
13004,138,57
13005,444,5
13006,27,24
13007,814,57
13008,431,92
13009,138,38
13010,413,29
13011,667,33
13012,599,80
13013,19,89
13014,184,45
13015,668,84
13016,259,79
13017,520,63
13018,795,70
13019,377,80
13020,793,51
13021,81,19
13022,695,36
13023,691,61
13024,218,43
13025,268,27
13026,881,59
13027,198,53
13028,309,86
13029,55,29
13030,773,34
13031,70,91
13032,985,33
13033,443,39
13034,461,56
13035,767,11
13036,406,30
13037,223,49
13038,755,39
13039,528,34
13040,397,23
13041,19,87
13042,759,58
13043,634,2
13044,88,22
13045,201,81
13046,734,2
13047,776,58
13048,957,55
13049,744,57
13050,86,57
13051,384,19
13052,44,51
13053,358,74
13054,129,64
13055,653,87
13056,814,2
13057,428,58
13058,308,84
13059,953,65
13060,498,29
13061,755,55
13062,899,97
13063,88,75
13064,55,37
13065,723,37
13066,246,88
13067,431,16
13068,594,90
13069,636,99
13070,990,38
13071,826,30
13072,419,10
13073,246,71
13074,83,77
13075,644,6
13076,927,8
13077,634,10
13078,118,87
13079,420,67
13080,319,27
13081,59,62
13082,52,3
13083,840,35
13084,119,50
13085,450,55
13086,701,92
13087,844,37
13088,784,56
13089,384,57
13090,570,38
13091,305,61
13092,760,84
13093,817,59
13094,676,92
13095,467,40
13096,560,99
13097,330,33
13098,177,87
13099,967,74
13100,963,60
13101,959,12
13102,291,95
13103,180,44
13104,522,35
13105,49,67
13106,865,35
13107,708,20
13108,888,37
13109,642,26
13110,967,37
13111,380,79
13112,137,100
13113,107,83
13114,321,99
13115,825,77
13116,681,28
13117,295,14
13118,95,21
13119,332,81
13120,857,59
13121,570,99
13122,404,77
13123,118,40
13124,45,77
13125,128,52
13126,663,1
13127,329,55
13128,85,67
13129,997,13
13130,239,85
13131,160,17
13132,704,30
13133,38,14
13134,204,45
13135,856,39
13136,848,92
13137,169,38
13138,106,4
13139,818,59
13140,280,95
13141,491,71
13142,28,100
13143,574,30
13144,929,83
13145,160,55
13146,734,83
13147,962,53
13148,761,5
13149,232,91
13150,654,76
13151,500,70
13152,195,7
13153,35,8
13154,260,72
13155,924,33
13156,601,26
13157,383,41
13158,653,77
13159,73,34
13160,337,98
13161,601,6
13162,414,87
13163,576,43
13164,485,78
13165,523,16
13166,16,73
13167,212,35
13168,511,89
13169,600,2
13170,246,24
13171,694,60
13172,670,99
13173,579,30
13174,988,58
13175,246,41
13176,76,99
13177,916,20
13178,101,23
13179,740,79
13180,841,41
13181,796,26
13182,999,25
13183,18,53
13184,900,56
13185,966,20
13186,263,24
13187,774,31
13188,773,70
13189,549,64
13190,375,41
13191,872,94
13192,651,31
13193,500,67
13194,265,16
13195,248,63
13196,944,51
13197,70,37
13198,469,45
13199,937,3
13200,273,79
13201,133,70
13202,9,95
13203,420,2
13204,871,83
13205,735,4
13206,518,18
13207,651,32
13208,38,39
13209,394,74
13210,426,76
13211,726,64
13212,756,97
13213,326,56
13214,625,67
13215,224,65
13216,715,55
13217,840,8
13218,160,6
13219,380,63
13220,94,35
13221,512,32
13222,407,77
13223,183,41
13224,225,21
13225,309,90
13226,236,12
13227,692,62
13228,228,49
13229,29,63
13230,219,12
13231,131,40
13232,167,31
13233,757,78
13234,185,9
13235,686,24
13236,164,38
13237,636,17
13238,637,52
13239,95,28
13240,415,8
13241,342,53
13242,180,53
13243,535,20
13244,735,52
13245,37,92
13246,426,40
13247,528,1
13248,772,51
13249,910,19
13250,68,95
13251,575,99
13252,893,69
13253,52,63
13254,867,93
13255,401,90
13256,117,1
13257,610,13
13258,769,58
13259,360,8
13260,423,19
13261,233,8
13262,98,76
13263,421,85
13264,967,43
13265,478,17
13266,786,8
13267,61,2
13268,41,49
13269,752,59
13270,624,42
13271,634,25
13272,491,87
13273,291,58
13274,598,81
13275,724,2
13276,78,43
13277,168,10
13278,576,8
13279,126,73
13280,132,35
13281,256,27
13282,586,5
13283,926,23
13284,5,46
13285,39,73
13286,206,14
13287,716,79
13288,866,89
13289,88,88
13290,102,39
13291,450,59
13292,507,17
13293,360,44
13294,499,51
13295,821,10
13296,400,64
13297,815,52
13298,676,76
13299,449,89
13300,449,72
13301,157,35
13302,647,6
13303,961,63
13304,366,91
13305,256,21
13306,328,35
13307,618,42
13308,275,57
13309,295,76
13310,674,80
13311,470,17
13312,821,55
13313,677,7
13314,298,52
13315,573,15
13316,484,97
13317,141,32
13318,396,56
13319,502,57
13320,205,73
13321,639,69
13322,211,57
13323,236,75
13324,73,33
13325,757,29
13326,663,80
13327,911,11
13328,866,75
13329,592,34
13330,963,48
13331,974,2
13332,115,76
13333,828,11
13334,177,26
13335,323,99
13336,582,41
13337,688,75
13338,135,26
13339,596,11
13340,845,59
13341,984,24
13342,732,10
13343,553,14
13344,429,3
13345,811,69
13346,283,12
13347,7,19
13348,313,47
13349,542,35
13350,475,41
13351,809,48
13352,246,58
13353,814,64
13354,855,91
13355,605,96
13356,128,94
13357,334,51
13358,443,33
13359,382,34
13360,479,86
13361,794,67
13362,38,43
13363,80,79
13364,596,96
13365,8,25
13366,1,13
13367,738,36
13368,870,88
13369,243,22
13370,498,81
13371,932,20
13372,343,23
13373,336,38
13374,273,31
13375,989,92
13376,955,66
13377,618,86
13378,244,26
13379,583,67
13380,92,73
13381,683,95
13382,494,51
13383,81,94
13384,903,79
13385,675,27
13386,792,75
13387,24,43
13388,470,47
13389,63,47
13390,71,76
13391,546,58
13392,590,80
13393,461,78
13394,146,35
13395,205,54
13396,966,59
13397,69,51
13398,963,76
13399,355,15
13400,286,83
13401,662,4
13402,277,64
13403,426,3
13404,51,5
13405,705,37
13406,686,95
13407,214,61
13408,183,87
13409,848,36
13410,608,10
13411,723,27
13412,103,18
13413,372,87
13414,851,43
13415,846,31
13416,576,89
13417,680,34
13418,468,88
13419,189,43
13420,270,74
13421,423,78
13422,38,31
13423,124,28
13424,866,88
13425,274,43
13426,886,97
13427,956,34
13428,702,99
13429,349,20
13430,204,99
13431,912,61
13432,89,27
13433,922,71
13434,695,2
13435,780,73
13436,568,58
13437,527,87
13438,787,78
13439,513,80
13440,60,72
13441,718,22
13442,109,23
13443,547,73
13444,493,89
13445,748,5
13446,718,99
13447,961,95
13448,124,15
13449,764,7
13450,230,70
13451,353,31
13452,73,84
13453,709,63
13454,868,100
13455,496,70
13456,498,65
13457,584,67
13458,897,75
13459,671,93
13460,116,2
13461,203,64
13462,159,54
13463,862,28
13464,106,17
13465,42,43
13466,859,23
13467,399,28
13468,402,35
13469,74,77
13470,616,31
13471,140,43
13472,513,16
13473,263,29
13474,142,64
13475,830,31
13476,200,50
13477,959,97
13478,501,50
13479,2,27
13480,445,94
13481,628,47
13482,709,64
13483,596,51
13484,804,62
13485,754,21
13486,215,31
13487,540,56
13488,189,35
13489,741,58
13490,535,11
13491,134,63
13492,608,8
13493,853,3
13494,811,44
13495,175,95
13496,213,87
13497,401,19
13498,322,89
13499,999,82
13500,562,81
13501,925,10
13502,62,43
13503,373,75
13504,188,39
13505,960,47
13506,599,20
13507,414,56
13508,651,83
13509,308,57
13510,688,56
13511,240,53
13512,706,52
13513,352,98
13514,540,87
13515,966,35
13516,554,50
13517,552,99
13518,521,7
13519,616,88
13520,260,79
13521,547,15
13522,629,51
13523,181,29
13524,790,38
13525,640,32
13526,382,22
13527,213,9
13528,386,87
13529,491,58
13530,344,87
13531,648,47
13532,385,18
13533,751,42
13534,30,59
13535,758,74
13536,527,59
13537,941,100
13538,162,35
13539,548,86
13540,267,35
13541,52,79
13542,773,85
13543,723,91
13544,378,1
13545,839,83
13546,179,4
13547,215,74
13548,697,61
13549,196,72
13550,545,88
13551,752,31
13552,586,86
13553,741,23
13554,786,90
13555,622,19
13556,175,23
13557,190,17
13558,685,87
13559,572,26
13560,856,74
13561,208,23
13562,729,83
13563,136,49
13564,606,9
13565,904,45
13566,383,78
13567,576,76
13568,145,66
13569,178,71
13570,530,13
13571,886,98
13572,102,88
13573,789,79
13574,33,47
13575,621,6
13576,311,10
13577,777,69
13578,13,55
13579,641,57
13580,726,57
13581,101,74
13582,178,42
13583,985,87
13584,169,50
13585,869,22
13586,614,76
13587,810,65
13588,58,10
13589,118,42
13590,482,29
13591,470,18
13592,23,94
13593,804,76
13594,348,75
13595,200,4
13596,422,84
13597,147,83
13598,434,33
13599,29,3
13600,44,72
13601,341,62
13602,148,46
13603,25,94
13604,902,37
13605,110,74
13606,125,4
13607,897,65
13608,716,73
13609,642,44
13610,784,30
13611,680,23
13612,236,95
13613,289,60
13614,439,23
13615,190,84
13616,525,69
13617,49,96
13618,813,68
13619,648,28
13620,903,93
13621,721,89
13622,577,57
13623,51,54
13624,355,72
13625,21,61
13626,994,83
13627,523,97
13628,251,94
13629,407,58
13630,594,12
13631,492,45
13632,671,27
13633,347,63
13634,547,40
13635,746,81
13636,797,70
13637,13,52
13638,476,67
13639,170,10
13640,120,50
13641,943,31
13642,784,35
13643,233,28
13644,209,42
13645,497,20
13646,856,20
13647,898,56
13648,477,70
13649,267,88
13650,465,78
13651,51,93
13652,574,9
13653,972,85
13654,909,46
13655,217,1
13656,374,30
13657,331,68
13658,357,12
13659,68,45
13660,160,43
13661,153,45
13662,838,35
13663,346,62
13664,166,44
13665,879,70
13666,210,76
13667,493,79
13668,722,25
13669,910,45
13670,539,78
13671,732,73
13672,793,51
13673,979,58
13674,487,98
13675,919,5
13676,585,24
13677,603,59
13678,149,19
13679,361,88
13680,901,72
13681,928,28
13682,793,74
13683,215,41
13684,138,71
13685,911,32
13686,275,7
13687,722,9
13688,711,86
13689,312,48
13690,100,76
13691,302,7
13692,540,29
13693,581,33
13694,664,65
13695,488,39
13696,721,57
13697,900,75
13698,763,9
13699,162,23
13700,955,32
13701,887,39
13702,979,61
13703,195,51
13704,790,87
13705,901,78
13706,429,45
13707,567,25
13708,561,8
13709,700,7
13710,313,92
13711,425,21
13712,89,13
13713,919,58
13714,803,88
13715,466,6
13716,896,19
13717,477,7
13718,978,22
13719,531,93
13720,744,72
13721,535,25
13722,436,18
13723,929,88
13724,110,6
13725,730,55
13726,59,40
13727,874,44
13728,477,48
13729,252,43
13730,683,98
13731,614,22
13732,625,77
13733,875,97
13734,910,90
13735,2,86
13736,356,23
13737,805,43
13738,651,82
13739,798,49
13740,14,30
13741,723,29
13742,261,34
13743,70,59
13744,570,62
13745,411,59
13746,84,26
13747,512,21
13748,790,100
13749,654,95
13750,774,56
13751,624,53
13752,266,58
13753,406,56
13754,438,8
13755,217,48
13756,219,43
13757,199,6
13758,192,6
13759,840,19
13760,97,73
13761,107,57
13762,382,73
13763,756,86
13764,183,12
13765,854,23
13766,820,21
13767,944,16
13768,840,3
13769,495,76
13770,873,1
13771,466,43
13772,170,23
13773,12,91
13774,415,2
13775,217,33
13776,90,43
13777,752,36
13778,979,16
13779,585,26
13780,703,24
13781,700,56
13782,391,94
13783,772,53
13784,4,84
13785,551,77
13786,248,90
13787,839,91
13788,893,28
13789,737,67
13790,556,61
13791,150,42
13792,687,17
13793,507,51
13794,614,77
13795,576,2
13796,77,10
13797,746,23
13798,142,24
13799,392,91
13800,984,52
13801,881,45
13802,265,69
13803,82,65
13804,330,10
13805,217,87
13806,38,43
13807,174,68
13808,799,87
13809,900,97
13810,232,57
13811,44,44
13812,263,18
13813,585,53
13814,149,30
13815,661,80
13816,218,84
13817,65,48
13818,803,90
13819,520,71
13820,193,19
13821,474,62
13822,912,79
13823,438,65
13824,46,22
13825,347,38
13826,342,21
13827,30,18
13828,849,99
13829,41,91
13830,202,19
13831,908,30
13832,498,21
13833,932,74
13834,167,35
13835,416,16
13836,474,30
13837,91,14
13838,737,87
13839,560,71
13840,742,36
13841,377,5
13842,963,9
13843,783,27
13844,502,9
13845,239,39
13846,147,54
13847,742,81
13848,7,49
13849,580,94
13850,526,8
13851,1000,66
13852,706,17
13853,694,82
13854,376,46
13855,650,38
13856,420,22
13857,790,1
13858,820,46
13859,763,34
13860,606,93
13861,155,29
13862,798,88
13863,163,38
13864,243,41
13865,497,81
13866,529,37
13867,473,35
13868,778,25
13869,535,22
13870,915,90
13871,487,26
13872,939,42
13873,145,53
13874,174,29
13875,172,92
13876,270,58
13877,855,72
13878,385,23
13879,958,5
13880,815,63
13881,583,49
13882,26,88
13883,36,55
13884,120,18
13885,574,29
13886,282,38
13887,964,40
13888,858,44
13889,658,51
13890,711,47
13891,761,43
13892,234,56
13893,212,98
13894,641,70
13895,848,37
13896,667,33
13897,546,98
13898,922,8
13899,963,100
13900,972,77
13901,131,41
13902,17,32
13903,472,71
13904,988,56
13905,559,2
13906,336,33
13907,134,72
13908,659,95
13909,839,12
13910,573,87
13911,836,6
13912,169,98
13913,835,69
13914,222,94
13915,588,4
13916,136,6
13917,357,96
13918,817,29
13919,100,12
13920,398,61
13921,768,28
13922,947,98
13923,237,19
13924,407,46
13925,684,93
13926,461,32
13927,41,36
13928,711,36
13929,602,4
13930,670,6
13931,138,40
13932,599,36
13933,296,27
13934,650,19
13935,980,79
13936,369,4
13937,501,96
13938,772,43
13939,712,7
13940,148,89
13941,848,42
13942,665,2
13943,864,71
13944,914,64
13945,217,37
13946,190,94
13947,493,99
13948,534,94
13949,161,66
13950,453,76
13951,428,3
13952,30,10
13953,978,44
13954,177,9
13955,691,79
13956,566,53
13957,446,21
13958,243,54
13959,705,35
13960,572,78
13961,271,7
13962,40,63
13963,294,97
13964,513,46
13965,842,87
13966,328,3
13967,978,40
13968,441,33
13969,715,59
13970,744,67
13971,836,21
13972,235,39
13973,927,97
13974,967,33
